,CountryName,CountryCode,Date,S1_School.closing,S1_IsGeneral,S2_Workplace.closing,S2_IsGeneral,S3_Cancel.public.events,S3_IsGeneral,S4_Close.public.transport,S4_IsGeneral,S5_Public.information.campaigns,S5_IsGeneral,S6_Restrictions.on.internal.movement,S6_IsGeneral,S7_International.travel.controls,S8_Fiscal.measures,S9_Monetary.measures,S10_Emergency.investment.in.health.care,S11_Investment.in.Vaccines,S12_Testing.framework,S13_Contact.tracing,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,sum
423,Germany,DEU,20200413,,,,,,,,,,,2,1,3,,,,,,,123016,2799,,73.81,5
424,Germany,DEU,20200414,,,,,,,,,,,2,1,3,,,,,,,125098,2969,,73.81,5
425,Germany,DEU,20200415,,,,,,,,,,,2,1,,,,,,,,127584,3254,,73.81,2
426,Germany,DEU,20200416,,,,,,,,,,,2,1,,,,,,,,,,,73.81,2
427,Spain,ESP,20200101,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
428,Spain,ESP,20200102,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
429,Spain,ESP,20200103,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
430,Spain,ESP,20200104,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
431,Spain,ESP,20200105,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
432,Spain,ESP,20200106,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
433,Spain,ESP,20200107,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
434,Spain,ESP,20200108,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
435,Spain,ESP,20200109,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
436,Spain,ESP,20200110,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
437,Spain,ESP,20200111,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
438,Spain,ESP,20200112,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
439,Spain,ESP,20200113,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
440,Spain,ESP,20200114,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
441,Spain,ESP,20200115,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
442,Spain,ESP,20200116,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
443,Spain,ESP,20200117,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
444,Spain,ESP,20200118,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
445,Spain,ESP,20200119,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
446,Spain,ESP,20200120,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
447,Spain,ESP,20200121,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
448,Spain,ESP,20200122,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
449,Spain,ESP,20200123,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
450,Spain,ESP,20200124,0,,0,,0,,0,,0,,0,,0,0,0,0,0,1,0,0,0,0,0,1
451,Spain,ESP,20200125,0,,0,,0,,0,,0,,0,,0,0,0,0,0,1,0,0,0,0,0,1
452,Spain,ESP,20200126,0,,0,,0,,0,,0,,0,,0,0,0,0,0,1,0,0,0,0,0,1
453,Spain,ESP,20200127,0,,0,,0,,0,,0,,0,,0,0,0,0,0,1,0,0,0,0,0,1
454,Spain,ESP,20200128,0,,0,,0,,0,,0,,0,,0,0,0,0,0,1,0,0,0,0,0,1
455,Spain,ESP,20200129,0,,0,,0,,0,,0,,0,,0,0,0,0,0,1,0,0,0,0,0,1
456,Spain,ESP,20200130,0,,0,,0,,0,,0,,0,,0,0,0,0,0,1,0,0,0,0,0,1
457,Spain,ESP,20200131,0,,0,,0,,0,,1,1,0,,0,0,0,0,246961,1,1,0,0,14.29,14.29,246964
458,Spain,ESP,20200201,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,1,0,14.29,14.29,3
459,Spain,ESP,20200202,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,1,0,14.29,14.29,3
460,Spain,ESP,20200203,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,1,0,14.29,14.29,3
461,Spain,ESP,20200204,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,1,0,14.29,14.29,3
462,Spain,ESP,20200205,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,1,0,14.29,14.29,3
463,Spain,ESP,20200206,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,1,0,14.29,14.29,3
464,Spain,ESP,20200207,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,1,0,14.29,14.29,3
465,Spain,ESP,20200208,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,1,0,14.29,14.29,3
466,Spain,ESP,20200209,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,1,0,14.29,14.29,3
467,Spain,ESP,20200210,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,2,0,14.29,14.29,3
468,Spain,ESP,20200211,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,2,0,14.29,14.29,3
469,Spain,ESP,20200212,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,2,0,14.29,14.29,3
470,Spain,ESP,20200213,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,2,0,14.29,14.29,3
471,Spain,ESP,20200214,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,2,0,14.29,14.29,3
472,Spain,ESP,20200215,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,2,0,14.29,14.29,3
473,Spain,ESP,20200216,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,2,0,14.29,14.29,3
474,Spain,ESP,20200217,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,2,0,14.29,14.29,3
475,Spain,ESP,20200218,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,2,0,14.29,14.29,3
476,Spain,ESP,20200219,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,2,0,14.29,14.29,3
477,Spain,ESP,20200220,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,2,0,14.29,14.29,3
478,Spain,ESP,20200221,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,2,0,14.29,14.29,3
479,Spain,ESP,20200222,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,2,0,14.29,14.29,3
480,Spain,ESP,20200223,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,2,0,14.29,14.29,3
481,Spain,ESP,20200224,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,2,0,14.29,14.29,3
482,Spain,ESP,20200225,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,1,3,0,7.14,7.14,3
483,Spain,ESP,20200226,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,7,0,14.29,14.29,3
484,Spain,ESP,20200227,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,12,0,14.29,14.29,3
485,Spain,ESP,20200228,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,25,0,14.29,14.29,3
486,Spain,ESP,20200229,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,34,0,14.29,14.29,3
487,Spain,ESP,20200301,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,66,0,14.29,14.29,3
488,Spain,ESP,20200302,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,83,0,14.29,14.29,3
489,Spain,ESP,20200303,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,114,0,14.29,14.29,3
490,Spain,ESP,20200304,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,151,0,14.29,14.29,3
491,Spain,ESP,20200305,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,200,1,14.29,14.29,3
492,Spain,ESP,20200306,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,261,3,14.29,14.29,3
493,Spain,ESP,20200307,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,374,5,14.29,14.29,3
494,Spain,ESP,20200308,0,,0,,0,,0,,1,1,0,,0,0,0,0,0,1,1,430,5,14.29,14.29,3
495,Spain,ESP,20200309,2,0,1,0,0,,0,,1,1,1,1,0,0,0,0,0,1,1,589,5,38.1,38.1,7
496,Spain,ESP,20200310,2,0,1,0,2,0,0,,1,1,1,1,3,0,0,0,0,1,1,1204,28,61.9,61.9,12
497,Spain,ESP,20200311,2,0,1,0,2,0,0,,1,1,1,1,3,0,0,0,0,1,1,1639,35,61.9,61.9,12
498,Spain,ESP,20200312,2,0,1,0,2,0,0,,1,1,1,1,3,15999493380,0,4213310800,0,1,1,2140,47,61.9,61.9,20212804192
499,Spain,ESP,20200313,2,0,1,0,2,0,0,,1,1,1,1,3,0,0,0,0,1,1,3004,84,61.9,61.9,12
500,Spain,ESP,20200314,2,0,2,0,2,1,0,,1,1,2,1,3,0,0,0,0,1,1,4231,121,76.19,76.19,14
501,Spain,ESP,20200315,2,0,2,0,2,1,1,1,1,1,2,1,3,0,0,0,0,1,1,5753,136,85.71,85.71,15
502,Spain,ESP,20200316,2,1,2,0,2,1,1,1,1,1,2,1,3,0,0,0,0,1,1,7753,288,90.48,90.48,15
503,Spain,ESP,20200317,2,1,2,0,2,1,1,1,1,1,2,1,3,2.3851E+11,0,0,26342520,1,1,9191,309,90.48,90.48,2.38536E+11
504,Spain,ESP,20200318,2,1,2,0,2,1,1,1,1,1,2,1,3,0,0,0,26342520,1,1,11178,491,90.48,90.48,26342535
505,Spain,ESP,20200319,2,1,2,0,2,1,1,1,1,1,2,1,3,0,0,0,26342520,1,1,13716,598,90.48,90.48,26342535
506,Spain,ESP,20200320,2,1,2,0,2,1,1,1,1,1,2,1,3,0,0,0,26342520,1,1,17147,767,90.48,90.48,26342535
507,Spain,ESP,20200321,2,1,2,0,2,1,1,1,1,1,2,1,3,0,0,0,0,1,1,19980,1002,90.48,90.48,15
508,Spain,ESP,20200322,2,1,2,0,2,1,1,1,1,1,2,1,3,0,0,0,0,1,1,24926,1326,90.48,90.48,15
509,Spain,ESP,20200323,2,1,2,0,2,1,1,1,1,1,2,1,3,0,0,0,0,1,1,28572,1720,90.48,90.48,15
510,Spain,ESP,20200324,2,1,2,0,2,1,1,1,1,1,2,1,3,0,0,0,0,1,1,33089,2182,90.48,90.48,15
511,Spain,ESP,20200325,2,1,2,0,2,1,1,1,1,1,2,1,3,0,0,0,0,1,1,39673,2696,90.48,90.48,15
512,Spain,ESP,20200326,2,1,2,0,2,1,1,1,1,1,2,1,3,0,0,0,0,1,1,47610,3434,90.48,90.48,15
513,Spain,ESP,20200327,2,1,2,0,2,1,1,1,1,1,2,1,3,0,0,0,0,1,1,56188,4089,90.48,90.48,15
514,Spain,ESP,20200328,2,1,2,0,2,1,1,1,1,1,2,1,3,0,0,0,0,1,1,64059,4858,90.48,90.48,15
515,Spain,ESP,20200329,2,1,2,0,2,1,1,1,1,1,2,1,3,0,0,0,0,1,1,72248,5690,90.48,90.48,15
516,Spain,ESP,20200330,2,1,2,0,2,1,1,1,1,1,2,1,3,0,0,0,0,1,1,78797,6528,90.48,90.48,15
517,Spain,ESP,20200331,2,1,2,,2,1,1,1,1,1,2,1,3,0,0,0,0,1,1,85195,7340,90.48,90.48,15
518,Spain,ESP,20200401,2,1,2,,2,1,1,1,1,1,2,1,3,0,0,0,0,1,1,94417,8189,90.48,90.48,15
519,Spain,ESP,20200402,2,1,2,,2,1,1,1,1,1,2,1,3,0,0,0,0,1,1,102136,9053,90.48,90.48,15
520,Spain,ESP,20200403,2,1,2,1,2,1,1,1,1,1,2,1,3,0,0,0,0,1,1,110238,10003,95.24,95.24,15
521,Spain,ESP,20200404,2,1,2,1,2,1,1,1,1,1,2,1,3,0,0,0,0,1,1,117710,10935,95.24,95.24,15
522,Spain,ESP,20200405,2,1,2,1,2,1,1,1,1,1,2,1,3,0,0,0,0,1,1,124736,11744,95.24,95.24,15
523,Spain,ESP,20200406,2,1,2,1,2,1,1,1,1,1,2,1,3,0,0,0,0,1,1,130759,12418,95.24,95.24,15
524,Spain,ESP,20200407,2,1,2,1,2,1,1,1,1,1,2,1,3,0,0,0,0,1,1,135032,13055,95.24,95.24,15
525,Spain,ESP,20200408,2,1,2,1,2,1,1,1,1,1,2,1,3,0,0,0,0,1,1,140510,13798,95.24,95.24,15
526,Spain,ESP,20200409,,,2,1,,,,,,,,,,,,,,1,,146690,14555,,,3
527,Spain,ESP,20200410,,,,,,,,,,,,,,,,,,1,,152446,15238,,95.24,1
528,Spain,ESP,20200411,,,,,,,,,,,,,,,,,,1,,157022,15843,,95.24,1
529,Spain,ESP,20200412,,,,,,,,,,,,,,,,,,1,,161852,16353,,95.24,1
530,Spain,ESP,20200413,,,,,,,,,,,,,,,,,,1,,166019,16972,,95.24,1
531,Spain,ESP,20200414,,,,,,,,,,,,,,,,,,1,,169496,17489,,95.24,1
532,Spain,ESP,20200415,,,,,,,,,,,,,,,,,,1,,172541,18056,,95.24,1
533,Spain,ESP,20200416,,,,,,,,,,,,,,,,,,1,,,,,95.24,1
534,France,FRA,20200101,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
535,France,FRA,20200102,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
536,France,FRA,20200103,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
537,France,FRA,20200104,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
538,France,FRA,20200105,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
539,France,FRA,20200106,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
540,France,FRA,20200107,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
541,France,FRA,20200108,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
542,France,FRA,20200109,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
543,France,FRA,20200110,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
544,France,FRA,20200111,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
545,France,FRA,20200112,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
546,France,FRA,20200113,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
547,France,FRA,20200114,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
548,France,FRA,20200115,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
549,France,FRA,20200116,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
550,France,FRA,20200117,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
551,France,FRA,20200118,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
552,France,FRA,20200119,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
553,France,FRA,20200120,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
554,France,FRA,20200121,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
555,France,FRA,20200122,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
556,France,FRA,20200123,0,,0,,0,,0,,0,,0,,1,0,0,0,0,0,0,0,0,4.76,4.76,1
557,France,FRA,20200124,0,,0,,0,,0,,1,0,0,,1,0,0,0,0,0,0,0,0,11.9,11.9,2
558,France,FRA,20200125,0,,0,,0,,0,,1,0,0,,1,0,0,0,0,0,0,3,0,11.9,11.9,2
559,France,FRA,20200126,0,,0,,0,,0,,1,0,0,,1,0,0,0,0,0,0,3,0,11.9,11.9,2
560,France,FRA,20200127,0,,0,,0,,0,,1,0,0,,1,0,0,0,0,0,0,3,0,11.9,11.9,2
561,France,FRA,20200128,0,,0,,0,,0,,1,0,0,,1,0,0,0,0,0,0,3,0,11.9,11.9,2
562,France,FRA,20200129,0,,0,,0,,0,,1,0,0,,1,0,0,0,0,0,0,4,0,11.9,11.9,2
563,France,FRA,20200130,0,,0,,0,,0,,1,0,0,,1,0,0,0,0,0,0,5,0,11.9,11.9,2
564,France,FRA,20200131,0,,0,,0,,0,,1,0,0,,2,0,0,0,0,0,0,6,0,16.67,16.67,3
565,France,FRA,20200201,0,,0,,0,,0,,1,0,0,,2,0,0,0,0,0,0,6,0,16.67,16.67,3
566,France,FRA,20200202,0,,0,,0,,0,,1,0,0,,2,0,0,0,0,0,0,6,0,16.67,16.67,3
567,France,FRA,20200203,0,,0,,0,,0,,1,0,0,,2,0,0,0,0,0,0,6,0,16.67,16.67,3
568,France,FRA,20200204,0,,0,,0,,0,,1,0,0,,2,0,0,0,0,0,0,6,0,16.67,16.67,3
569,France,FRA,20200205,0,,0,,0,,0,,1,0,0,,2,0,0,0,0,0,0,6,0,16.67,16.67,3
570,France,FRA,20200206,0,,0,,0,,0,,1,0,0,,2,0,0,0,0,0,0,6,0,16.67,16.67,3
571,France,FRA,20200207,0,,0,,0,,0,,1,0,0,,2,0,0,0,0,0,0,6,0,16.67,16.67,3
572,France,FRA,20200208,0,,0,,0,,0,,1,0,0,,2,0,0,0,0,0,0,11,0,16.67,16.67,3
573,France,FRA,20200209,0,,0,,0,,0,,1,0,0,,2,0,0,0,0,0,0,11,0,16.67,16.67,3
574,France,FRA,20200210,0,,0,,0,,0,,1,0,0,,2,0,0,0,0,0,0,11,0,16.67,16.67,3
575,France,FRA,20200211,0,,0,,0,,0,,1,0,0,,2,0,0,0,0,0,0,11,0,16.67,16.67,3
576,France,FRA,20200212,0,,0,,0,,0,,1,0,0,,2,0,0,0,0,0,0,11,0,16.67,16.67,3
577,France,FRA,20200213,0,,0,,0,,0,,1,0,0,,2,0,0,0,0,0,0,11,0,16.67,16.67,3
578,France,FRA,20200214,0,,0,,0,,0,,1,0,0,,2,0,0,0,0,0,0,11,0,16.67,16.67,3
579,France,FRA,20200215,0,,0,,0,,0,,1,0,0,,2,0,0,0,0,0,0,11,1,16.67,16.67,3
580,France,FRA,20200216,0,,0,,0,,0,,1,0,0,,2,0,0,0,0,0,0,11,1,16.67,16.67,3
581,France,FRA,20200217,0,,0,,0,,0,,1,0,0,,2,0,0,0,0,0,0,12,1,16.67,16.67,3
582,France,FRA,20200218,0,,0,,0,,0,,1,0,0,,2,0,0,0,0,0,0,12,1,16.67,16.67,3
583,France,FRA,20200219,0,,0,,0,,0,,1,0,0,,2,0,0,0,0,0,0,12,1,16.67,16.67,3
584,France,FRA,20200220,0,,0,,0,,0,,1,0,0,,2,0,0,0,0,0,0,12,1,16.67,16.67,3
585,France,FRA,20200221,0,,0,,0,,0,,1,0,0,,2,0,0,0,0,0,0,12,1,16.67,16.67,3
586,France,FRA,20200222,0,,0,,0,,0,,1,0,0,,2,0,0,0,0,0,0,12,1,16.67,16.67,3
587,France,FRA,20200223,0,,0,,0,,0,,1,0,0,,2,0,0,0,0,0,0,12,1,16.67,16.67,3
588,France,FRA,20200224,0,,0,,0,,0,,1,0,0,,2,0,0,0,0,0,0,12,1,16.67,16.67,3
589,France,FRA,20200225,0,,0,,0,,0,,1,1,0,,2,0,0,0,0,0,0,12,1,23.81,23.81,3
590,France,FRA,20200226,0,,0,,0,,0,,1,1,0,,2,0,0,0,0,0,1,14,1,23.81,23.81,4
591,France,FRA,20200227,0,,0,,0,,0,,1,1,0,,2,0,0,0,0,0,1,17,2,23.81,23.81,4
592,France,FRA,20200228,0,,0,,0,,0,,1,1,0,,2,0,0,0,0,0,1,38,2,23.81,23.81,4
593,France,FRA,20200229,0,,0,,2,1,0,,1,1,0,,2,0,0,0,0,0,1,57,2,38.1,38.1,6
594,France,FRA,20200301,0,,0,,2,1,0,,1,1,0,,2,0,0,0,0,0,1,100,2,38.1,38.1,6
595,France,FRA,20200302,0,,0,,2,1,0,,1,1,0,,2,0,0,0,0,0,1,130,2,38.1,38.1,6
596,France,FRA,20200303,1,1,0,,2,1,0,,1,1,0,,2,0,0,0,0,0,1,178,3,47.62,47.62,7
597,France,FRA,20200304,1,1,0,,2,1,0,,1,1,0,,2,0,0,0,0,0,1,212,4,47.62,47.62,7
598,France,FRA,20200305,1,1,0,,2,1,0,,1,1,0,,2,0,0,0,0,0,1,285,4,47.62,47.62,7
599,France,FRA,20200306,1,1,0,,2,1,0,,1,1,0,,2,0,0,0,0,0,1,423,7,47.62,47.62,7
600,France,FRA,20200307,1,1,0,,2,1,0,,1,1,0,,2,0,0,0,0,0,1,613,9,47.62,47.62,7
601,France,FRA,20200308,1,1,0,,2,1,0,,1,1,0,,2,0,0,0,0,0,1,716,10,47.62,47.62,7
602,France,FRA,20200309,1,1,0,,2,1,0,,1,1,0,,2,0,0,0,0,0,1,1126,19,47.62,47.62,7
603,France,FRA,20200310,1,1,0,,2,1,0,,1,1,0,,2,0,0,0,0,0,1,1412,30,47.62,47.62,7
604,France,FRA,20200311,1,1,0,,2,1,0,,1,1,0,,2,0,0,0,0,0,1,1784,33,47.62,47.62,7
605,France,FRA,20200312,1,1,0,,2,1,0,,1,1,0,,2,0,0,0,0,0,1,2281,48,47.62,47.62,7
606,France,FRA,20200313,1,1,0,,2,1,0,,1,1,0,,2,0,0,0,0,0,1,2876,61,47.62,47.62,7
607,France,FRA,20200314,1,1,0,,2,1,0,,1,1,0,,2,0,0,0,0,0,1,3661,79,47.62,47.62,7
608,France,FRA,20200315,1,1,0,,2,1,0,,1,1,0,,2,0,0,0,0,0,1,4499,91,47.62,47.62,7
609,France,FRA,20200316,2,1,0,,2,1,2,0,1,1,0,,2,0,0,0,0,0,1,5423,127,61.9,61.9,10
610,France,FRA,20200317,2,1,2,1,2,1,2,0,1,1,2,1,2,0,0,0,0,1,1,6633,148,90.48,90.48,15
611,France,FRA,20200318,2,1,2,1,2,1,2,,1,1,0,1,3,48768705000,0,0,0,1,1,7730,175,80.95,80.95,48768705014
612,France,FRA,20200319,2,1,2,1,2,1,2,,1,1,2,1,3,0,0,0,0,1,1,9134,244,95.24,95.24,16
613,France,FRA,20200320,2,1,2,1,2,1,2,,1,1,2,1,3,0,0,0,54880244,1,1,10995,372,95.24,95.24,54880260
614,France,FRA,20200321,2,1,2,1,2,1,2,,1,1,2,1,3,0,0,0,0,1,1,12612,450,95.24,95.24,16
615,France,FRA,20200322,2,1,2,1,2,1,2,,1,1,2,1,3,0,0,0,0,1,1,14459,562,95.24,95.24,16
616,France,FRA,20200323,2,1,2,1,2,1,2,,1,1,2,1,3,0,0,0,0,1,1,16018,674,95.24,95.24,16
617,France,FRA,20200324,2,1,2,1,2,1,2,,1,1,2,1,3,0,0,0,0,1,1,19856,860,95.24,95.24,16
618,France,FRA,20200325,2,1,2,1,2,1,2,,1,1,2,1,3,0,0,0,0,1,1,22302,1100,95.24,95.24,16
619,France,FRA,20200326,2,1,2,1,2,1,2,,1,1,2,1,3,0,0,0,0,1,1,25233,1331,95.24,95.24,16
620,France,FRA,20200327,2,1,2,1,2,1,2,,1,1,2,1,3,0,0,0,0,1,1,29155,1696,95.24,95.24,16
621,France,FRA,20200328,2,1,2,1,2,1,2,,1,1,2,1,3,0,0,0,0,1,1,32964,1995,95.24,95.24,16
622,France,FRA,20200329,2,1,2,1,2,1,2,,1,1,2,1,3,0,0,0,0,1,1,37575,2314,95.24,95.24,16
623,France,FRA,20200330,2,1,2,1,2,1,2,,1,1,2,1,3,0,0,0,0,1,1,40174,2606,95.24,95.24,16
624,France,FRA,20200331,2,1,2,1,2,1,2,,1,1,2,1,3,0,0,4409436000,0,1,1,44550,3024,95.24,95.24,4409436016
625,France,FRA,20200401,2,1,2,1,2,1,2,,1,1,2,1,3,0,0,0,0,1,1,52128,3523,95.24,95.24,16
626,France,FRA,20200402,2,1,2,1,2,1,2,0,1,1,2,1,3,0,0,0,0,1,1,56989,4032,95.24,95.24,16
627,France,FRA,20200403,2,1,2,1,2,1,2,0,1,1,2,1,3,0,0,0,0,1,1,59105,4503,95.24,95.24,16
628,France,FRA,20200404,2,1,2,1,2,1,2,0,1,1,2,1,3,0,0,1080971,0,1,1,64338,6507,95.24,95.24,1080987
629,France,FRA,20200405,2,1,2,1,2,1,2,0,1,1,2,1,3,0,0,0,0,1,1,68605,7560,95.24,95.24,16
630,France,FRA,20200406,2,1,2,1,2,1,2,0,1,1,2,1,3,0,0,0,0,1,1,70478,8078,95.24,95.24,16
631,France,FRA,20200407,2,1,2,1,2,1,2,0,1,1,2,1,3,0,0,1945748,0,1,1,74390,8911,95.24,95.24,1945764
632,France,FRA,20200408,2,1,2,1,2,1,2,0,1,1,2,1,3,0,0,0,0,1,1,78167,10328,95.24,95.24,16
633,France,FRA,20200409,2,1,2,1,2,1,2,0,1,1,2,1,3,60122095000,0,0,0,1,0,82048,10869,95.24,95.24,60122095015
634,France,FRA,20200410,2,1,2,1,2,1,2,0,1,1,2,1,3,0,0,0,0,1,0,86334,12210,95.24,95.24,15
635,France,FRA,20200411,2,1,2,1,2,1,2,0,1,1,2,1,3,0,0,0,0,1,0,90676,13197,95.24,95.24,15
636,France,FRA,20200412,2,1,2,1,2,1,2,0,1,1,2,1,3,0,0,0,0,1,0,93790,13832,95.24,95.24,15
637,France,FRA,20200413,2,1,2,1,2,1,2,0,1,1,2,1,3,0,0,0,0,1,0,95403,14393,95.24,95.24,15
638,France,FRA,20200414,2,1,2,1,2,1,2,0,1,1,2,1,3,0,0,0,0,1,0,98076,14967,95.24,95.24,15
639,France,FRA,20200415,2,1,2,1,2,1,2,0,1,1,2,1,3,0,0,0,0,1,0,103573,15729,95.24,95.24,15
640,United Kingdom,GBR,20200101,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.75
641,United Kingdom,GBR,20200102,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.75
642,United Kingdom,GBR,20200103,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.75
643,United Kingdom,GBR,20200104,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.75
644,United Kingdom,GBR,20200105,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.75
645,United Kingdom,GBR,20200106,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.75
646,United Kingdom,GBR,20200107,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.75
647,United Kingdom,GBR,20200108,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.75
648,United Kingdom,GBR,20200109,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.75
